Date,Partners,OA,Transactions,Transactions Delivered
2024-03-16,NEUTRAFIX,MODULO,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,P2P(CH),12.00000000,12.00000000
2024-03-16,NEUTRAFIX,PAYBIS,23.00000000,23.00000000
2024-03-16,NEUTRAFIX,PDC-ALERTS,124.00000000,124.00000000
2024-03-16,NEUTRAFIX,PLMWORLD,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,RBLBNK,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,ROOMSTER,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,ROYALTIZ,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,SITEAT,2.00000000,2.00000000
2024-03-16,NEUTRAFIX,SUBMAIL,611.00000000,611.00000000
2024-03-16,NEUTRAFIX,TASTYWORKS,3.00000000,3.00000000
2024-03-16,NEUTRAFIX,TLSCONTACT,1.00000000,1.00000000
2024-03-16,NEUTRAFIX,VONAGEVF,121.00000000,121.00000000
2024-03-16,NEUTRAFIX,WHISPIR,7.00000000,7.00000000
2024-03-16,NEUTRAFIX,YAMAHAMOTO,1512.00000000,1512.00000000
2024-03-16,NEUTRAFIX,ZOOM,246.00000000,246.00000000
2024-03-16,NEUTRAFIX,AIRFRANCE,.00000000,.00000000
2024-03-16,NEUTRAFIX,BINANCE,.00000000,.00000000
2024-03-16,NEUTRAFIX,BIOMARK,.00000000,.00000000
2024-03-16,NEUTRAFIX,BULLIONSTA,.00000000,.00000000
2024-03-16,NEUTRAFIX,CCTIP,.00000000,.00000000
2024-03-16,NEUTRAFIX,CIGNA,.00000000,.00000000
2024-03-16,NEUTRAFIX,COINSTORE,.00000000,.00000000
2024-03-16,NEUTRAFIX,DBSVONLINE,.00000000,.00000000
2024-03-16,NEUTRAFIX,EXPORTGENU,.00000000,.00000000
2024-03-16,NEUTRAFIX,FIAT24,.00000000,.00000000
2024-03-16,NEUTRAFIX,FINEDINE,.00000000,.00000000
2024-03-16,NEUTRAFIX,GRAB,.00000000,.00000000
2024-03-16,NEUTRAFIX,GROUPME,.00000000,.00000000
2024-03-16,NEUTRAFIX,HOWBOUT,.00000000,.00000000
2024-03-16,NEUTRAFIX,IDPEXP,.00000000,.00000000
2024-03-16,NEUTRAFIX,IHERB,.00000000,.00000000
2024-03-16,NEUTRAFIX,INTUIT,.00000000,.00000000
2024-03-16,NEUTRAFIX,KVBANK,.00000000,.00000000
2024-03-16,NEUTRAFIX,LIKE,.00000000,.00000000
2024-03-16,NEUTRAFIX,MASTERCARD,.00000000,.00000000
2024-03-16,NEUTRAFIX,MEXC,.00000000,.00000000
2024-03-16,NEUTRAFIX,MICHELINOT,.00000000,.00000000
2024-03-16,NEUTRAFIX,NAVER,.00000000,.00000000
2024-03-16,NEUTRAFIX,OPSGENIE,.00000000,.00000000
2024-03-16,NEUTRAFIX,P2P(TW),.00000000,.00000000
2024-03-16,NEUTRAFIX,PEARLABYSS,.00000000,.00000000
2024-03-16,NEUTRAFIX,QSMS,.00000000,.00000000
2024-03-16,NEUTRAFIX,REDBUS,.00000000,.00000000
2024-03-16,NEUTRAFIX,RHBANK,.00000000,.00000000
2024-03-16,NEUTRAFIX,SENDGRID,.00000000,.00000000
2024-03-16,NEUTRAFIX,SUPERCELL,.00000000,.00000000
2024-03-16,NEUTRAFIX,TAOBAO,.00000000,.00000000
2024-03-16,NEUTRAFIX,VIVO,.00000000,.00000000
2024-03-16,NEUTRAFIX,WLRDLN,.00000000,.00000000
2024-03-16,NEUTRAFIX,YON,.00000000,.00000000
2024-03-23,NEUTRAFIX,BOX,7.00000000,7.00000000
2024-03-23,NEUTRAFIX,CESIA,2.00000000,2.00000000
2024-03-23,NEUTRAFIX,CGSMS,33.00000000,33.00000000
2024-03-23,NEUTRAFIX,CHKMOB,10.00000000,10.00000000
2024-03-23,NEUTRAFIX,CHONRY,2.00000000,2.00000000
2024-03-23,NEUTRAFIX,COMBANK,7.00000000,7.00000000
2024-03-23,NEUTRAFIX,CYBERSCOPE,2.00000000,2.00000000
2024-03-23,NEUTRAFIX,DMGUEST,8.00000000,8.00000000
2024-03-23,NEUTRAFIX,EBAY,71.00000000,71.00000000
2024-03-23,NEUTRAFIX,ELELIVE,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,EXNESS,5375.00000000,5375.00000000
2024-03-23,NEUTRAFIX,INFOSMS,4.00000000,4.00000000
2024-03-23,NEUTRAFIX,LINKEDIN,3.00000000,3.00000000
2024-03-23,NEUTRAFIX,LIV0TP,28.00000000,28.00000000
2024-03-23,NEUTRAFIX,PDC-ALERTS,177.00000000,177.00000000
2024-03-23,NEUTRAFIX,PGSKII,87.00000000,87.00000000
2024-03-23,NEUTRAFIX,QANTAS,79.00000000,79.00000000
2024-03-23,NEUTRAFIX,RABOBANK,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,REZEVE,39.00000000,39.00000000
2024-03-23,NEUTRAFIX,SEARATES,4.00000000,4.00000000
2024-03-23,NEUTRAFIX,SINGLIFE,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,SITEAT,6.00000000,6.00000000
2024-03-23,NEUTRAFIX,SMSBUMP,13.00000000,13.00000000
2024-03-23,NEUTRAFIX,SOULCHILL,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,STEAM,1535.00000000,1535.00000000
2024-03-23,NEUTRAFIX,THEDROP,2.00000000,2.00000000
2024-03-23,NEUTRAFIX,UBER,227.00000000,227.00000000
2024-03-23,NEUTRAFIX,UNICREDIT,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,USHAREIT,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,VIETJETAIR,68.00000000,68.00000000
2024-03-23,NEUTRAFIX,VSID,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,WEBMONEY,10.00000000,10.00000000
2024-03-23,NEUTRAFIX,WECHAT,2437.00000000,2437.00000000
2024-03-23,NEUTRAFIX,ZAKZAK,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,ZOOM,214.00000000,214.00000000
2024-03-23,NEUTRAFIX,BIP,.00000000,.00000000
2024-03-23,NEUTRAFIX,BMEIA.GV.A,.00000000,.00000000
2024-03-23,NEUTRAFIX,BNPPWM,.00000000,.00000000
2024-03-23,NEUTRAFIX,BOYAA,.00000000,.00000000
2024-03-23,NEUTRAFIX,CANBNK,.00000000,.00000000
2024-03-23,NEUTRAFIX,CELERITY,.00000000,.00000000
2024-03-23,NEUTRAFIX,CHONRY,.00000000,.00000000
2024-03-23,NEUTRAFIX,CITI,.00000000,.00000000
2024-03-23,NEUTRAFIX,CYBERSCOPE,.00000000,.00000000
2024-03-23,NEUTRAFIX,DIGIBK,.00000000,.00000000
2024-03-23,NEUTRAFIX,KRISFLYER,.00000000,.00000000
2024-03-23,NEUTRAFIX,LINKEDIN,.00000000,.00000000
2024-03-23,NEUTRAFIX,LIV0TP,.00000000,.00000000
2024-03-23,NEUTRAFIX,LOCUSS,.00000000,.00000000
2024-03-23,NEUTRAFIX,MONOTP,.00000000,.00000000
2024-03-23,NEUTRAFIX,MORABANC,.00000000,.00000000
2024-03-23,NEUTRAFIX,MQL5,.00000000,.00000000
2024-03-23,NEUTRAFIX,NEXO,.00000000,.00000000
2024-03-23,NEUTRAFIX,PDC-ALERTS,.00000000,.00000000
2024-03-23,NEUTRAFIX,PEARLABYSS,.00000000,.00000000
2024-03-23,NEUTRAFIX,PGSKII,.00000000,.00000000
2024-03-23,NEUTRAFIX,PHELIX,.00000000,.00000000
2024-03-23,NEUTRAFIX,PPOLLY,.00000000,.00000000
2024-03-23,NEUTRAFIX,QSMS,.00000000,.00000000
2024-03-23,NEUTRAFIX,SCBANK,.00000000,.00000000
2024-03-23,NEUTRAFIX,SCRUFF,.00000000,.00000000
2024-03-23,NEUTRAFIX,SHELLOTP,.00000000,.00000000
2024-03-23,NEUTRAFIX,SOULCHILL,.00000000,.00000000
2024-03-23,NEUTRAFIX,STATUSPAGE,.00000000,.00000000
2024-03-23,NEUTRAFIX,STOWYOURBA,.00000000,.00000000
2024-03-23,NEUTRAFIX,SUPERCELL,.00000000,.00000000
2024-03-23,NEUTRAFIX,THEDROP,.00000000,.00000000
2024-03-23,NEUTRAFIX,TIKTOKADS,.00000000,.00000000
2024-03-23,NEUTRAFIX,TRANSFERZ,.00000000,.00000000
2024-03-23,NEUTRAFIX,TXMSG,.00000000,.00000000
2024-03-23,NEUTRAFIX,VIETJETAIR,.00000000,.00000000
2024-03-23,NEUTRAFIX,WEB3AUTH,.00000000,.00000000
2024-03-23,NEUTRAFIX,ZAKZAK,.00000000,.00000000
2024-03-23,NEUTRAFIX,ZOOM,.00000000,.00000000
2024-03-21,NEUTRAFIX,AMYLEA,6.00000000,6.00000000
2024-03-21,NEUTRAFIX,AUTHMSG,25283.00000000,25283.00000000
2024-03-21,NEUTRAFIX,BAND,20.00000000,20.00000000
2024-03-21,NEUTRAFIX,BANKTOCHKA,30.00000000,30.00000000
2024-03-21,NEUTRAFIX,BDO-OTP,4.00000000,4.00000000
2024-03-21,NEUTRAFIX,BYTEPLUS,541.00000000,541.00000000
2024-03-21,NEUTRAFIX,CANVA,2.00000000,2.00000000
2024-03-28,NEUTRAFIX,TIGER,.00000000,.00000000
2024-03-28,NEUTRAFIX,TRICEFY,.00000000,.00000000
2024-03-29,NEUTRAFIX,PPL,.00000000,.00000000
2024-03-29,NEUTRAFIX,PRIVATBANK,.00000000,.00000000
2024-03-29,NEUTRAFIX,RABOBANK,.00000000,.00000000
2024-03-29,NEUTRAFIX,RBCWMASIA,.00000000,.00000000
2024-03-29,NEUTRAFIX,RENTOKIL,.00000000,.00000000
2024-03-29,NEUTRAFIX,SCBANK,.00000000,.00000000
2024-03-29,NEUTRAFIX,SCRUFF,.00000000,.00000000
2024-03-29,NEUTRAFIX,TCELLWIFI,.00000000,.00000000
2024-03-29,NEUTRAFIX,THY A.O.,.00000000,.00000000
2024-03-29,NEUTRAFIX,TRANSFAST,.00000000,.00000000
2024-03-29,NEUTRAFIX,TURKEYVISA,.00000000,.00000000
2024-03-29,NEUTRAFIX,TWITTER,.00000000,.00000000
2024-03-29,NEUTRAFIX,UBERID,.00000000,.00000000
2024-03-29,NEUTRAFIX,UPWORK,.00000000,.00000000
2024-03-29,NEUTRAFIX,X,.00000000,.00000000
2024-03-29,NEUTRAFIX,YUBO,.00000000,.00000000
2024-03-23,NEUTRAFIX,MEWE,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,MICHELINOT,9.00000000,9.00000000
2024-03-23,NEUTRAFIX,MICROSOFT,19146.00000000,19146.00000000
2024-03-23,NEUTRAFIX,NETFLIX,11116.00000000,11116.00000000
2024-03-23,NEUTRAFIX,OMNE-BYFWD,77.00000000,77.00000000
2024-03-23,NEUTRAFIX,OPSGENIE,1006.00000000,1006.00000000
2024-03-23,NEUTRAFIX,PNBSMS,6.00000000,6.00000000
2024-03-23,NEUTRAFIX,REAP,60.00000000,60.00000000
2024-03-23,NEUTRAFIX,REWARDCARD,13.00000000,13.00000000
2024-03-23,NEUTRAFIX,ROOMSTER,10.00000000,10.00000000
2024-03-23,NEUTRAFIX,SENTBE,81.00000000,81.00000000
2024-03-23,NEUTRAFIX,SHAREPARTY,3.00000000,3.00000000
2024-03-23,NEUTRAFIX,SMSAUTH,9.00000000,9.00000000
2024-03-23,NEUTRAFIX,SMU,2.00000000,2.00000000
2024-03-23,NEUTRAFIX,STRIPE,250.00000000,250.00000000
2024-03-23,NEUTRAFIX,SUMSUB,1.00000000,1.00000000
2024-03-23,NEUTRAFIX,SYMVIPWMT,7.00000000,7.00000000
2024-03-23,NEUTRAFIX,TKOTP,11.00000000,11.00000000
2024-03-23,NEUTRAFIX,TRUECALLER,530.00000000,530.00000000
2024-03-23,NEUTRAFIX,YCLOUD,27.00000000,27.00000000
2024-03-23,NEUTRAFIX,ZARA,2.00000000,2.00000000
2024-03-23,NEUTRAFIX,ADENA,.00000000,.00000000
2024-03-23,NEUTRAFIX,ALIBABA,.00000000,.00000000
2024-03-23,NEUTRAFIX,BABKA,.00000000,.00000000
2024-03-23,NEUTRAFIX,BAYER,.00000000,.00000000
2024-03-23,NEUTRAFIX,BFH,.00000000,.00000000
2024-03-23,NEUTRAFIX,BOSCH,.00000000,.00000000
2024-03-23,NEUTRAFIX,CHUBB GROU,.00000000,.00000000
2024-03-23,NEUTRAFIX,CLOPEN,.00000000,.00000000
2024-03-23,NEUTRAFIX,CYBERARK,.00000000,.00000000
2024-03-23,NEUTRAFIX,GETEMAIL-I,.00000000,.00000000
2024-03-23,NEUTRAFIX,HCONNECT,.00000000,.00000000
2024-03-23,NEUTRAFIX,IKEA,.00000000,.00000000
2024-03-23,NEUTRAFIX,INCORP,.00000000,.00000000
2024-03-23,NEUTRAFIX,IPSOS,.00000000,.00000000
2024-03-23,NEUTRAFIX,KDPAY,.00000000,.00000000
2024-03-23,NEUTRAFIX,MUSE,.00000000,.00000000
2024-03-23,NEUTRAFIX,NIKE,.00000000,.00000000
2024-03-23,NEUTRAFIX,OODRIVESIG,.00000000,.00000000
2024-03-23,NEUTRAFIX,PINGDOM,.00000000,.00000000
2024-03-23,NEUTRAFIX,STRADIVARI,.00000000,.00000000
2024-03-23,NEUTRAFIX,TAOVIP,.00000000,.00000000
2024-03-23,NEUTRAFIX,TLNET,.00000000,.00000000
2024-03-23,NEUTRAFIX,TRANSOCKS,.00000000,.00000000
2024-03-23,NEUTRAFIX,VDESK,.00000000,.00000000
2024-03-23,NEUTRAFIX,WESTERNU,.00000000,.00000000
2024-03-23,NEUTRAFIX,WHISPIR,.00000000,.00000000
2024-03-24,NEUTRAFIX,AXISBK,6.00000000,6.00000000
2024-03-24,NEUTRAFIX,BANGGOOD,6.00000000,6.00000000
2024-03-24,NEUTRAFIX,CANBNK,1.00000000,1.00000000
2024-03-24,NEUTRAFIX,CGSMS,29.00000000,29.00000000
2024-03-24,NEUTRAFIX,COINBASE,2.00000000,2.00000000
2024-03-24,NEUTRAFIX,DAWINCI,3.00000000,3.00000000
2024-03-24,NEUTRAFIX,DNTONE,1.00000000,1.00000000
2024-03-24,NEUTRAFIX,ERICSSON,18.00000000,18.00000000
2024-03-24,NEUTRAFIX,FINVEO,3.00000000,3.00000000
2024-03-24,NEUTRAFIX,GOLFCLASH,34.00000000,34.00000000
2024-03-24,NEUTRAFIX,HALLOAPP,18.00000000,18.00000000
2024-03-24,NEUTRAFIX,HUAWEI,2110.00000000,2110.00000000
2024-03-24,NEUTRAFIX,INTUIT,19.00000000,19.00000000
2024-03-24,NEUTRAFIX,JETSTAR,61.00000000,61.00000000
2024-03-24,NEUTRAFIX,KONSEL,218.00000000,218.00000000
2024-03-24,NEUTRAFIX,KUCOIN,12.00000000,12.00000000
2024-03-24,NEUTRAFIX,NETS,4.00000000,4.00000000
2024-03-24,NEUTRAFIX,OPPO,1675.00000000,1675.00000000
2024-03-24,NEUTRAFIX,PPL,29.00000000,29.00000000
2024-03-24,NEUTRAFIX,PREMIER.ON,1.00000000,1.00000000
2024-03-24,NEUTRAFIX,SCOOT,17.00000000,17.00000000
2024-03-24,NEUTRAFIX,STOWYOURBA,1.00000000,1.00000000
2024-03-24,NEUTRAFIX,SUBMAIL,475.00000000,475.00000000
2024-03-24,NEUTRAFIX,SUPERCELL,545.00000000,545.00000000
2024-03-24,NEUTRAFIX,SYMVIPWMT,2.00000000,2.00000000
2024-03-24,NEUTRAFIX,TATACO,1.00000000,1.00000000
2024-03-24,NEUTRAFIX,UBS,18.00000000,18.00000000
2024-03-24,NEUTRAFIX,UNIMULTI,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,TALLBOB,4.00000000,4.00000000
2024-03-25,NEUTRAFIX,TAPPORTUGA,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,TMITALIA,3.00000000,3.00000000
2024-03-25,NEUTRAFIX,TRANSFERZ,56.00000000,56.00000000
2024-03-25,NEUTRAFIX,VONAGEVF,167.00000000,167.00000000
2024-03-25,NEUTRAFIX,WISE,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,YANDEX,491.00000000,491.00000000
2024-03-25,NEUTRAFIX,YESBNK,7.00000000,7.00000000
2024-03-25,NEUTRAFIX,CHARGEPLUS,.00000000,.00000000
2024-03-25,NEUTRAFIX,CHARICHARI,.00000000,.00000000
2024-03-25,NEUTRAFIX,CITIBK,.00000000,.00000000
2024-03-25,NEUTRAFIX,ESEE,.00000000,.00000000
2024-03-25,NEUTRAFIX,FPIL,.00000000,.00000000
2024-03-25,NEUTRAFIX,GOOGLE,.00000000,.00000000
2024-03-25,NEUTRAFIX,GSHARES,.00000000,.00000000
2024-03-25,NEUTRAFIX,GULFAIR,.00000000,.00000000
2024-03-25,NEUTRAFIX,HDFCBK,.00000000,.00000000
2024-03-25,NEUTRAFIX,IMO,.00000000,.00000000
2024-03-25,NEUTRAFIX,LAZADA,.00000000,.00000000
2024-03-25,NEUTRAFIX,LINE,.00000000,.00000000
2024-03-25,NEUTRAFIX,LINKEDIN,.00000000,.00000000
2024-03-25,NEUTRAFIX,LUFTHANSA,.00000000,.00000000
2024-03-25,NEUTRAFIX,NHNCORP,.00000000,.00000000
2024-03-25,NEUTRAFIX,OSEND,.00000000,.00000000
2024-03-25,NEUTRAFIX,PRIVATBANK,.00000000,.00000000
2024-03-25,NEUTRAFIX,REWARDCARD,.00000000,.00000000
2024-03-25,NEUTRAFIX,SMSBUMP,.00000000,.00000000
2024-03-25,NEUTRAFIX,SYNOLOGY,.00000000,.00000000
2024-03-25,NEUTRAFIX,TCELLWIFI,.00000000,.00000000
2024-03-25,NEUTRAFIX,VDESK,.00000000,.00000000
2024-03-25,NEUTRAFIX,VINPOPULI,.00000000,.00000000
2024-03-25,NEUTRAFIX,XIAOMI,.00000000,.00000000
2024-03-26,NEUTRAFIX,ADOBE,44.00000000,44.00000000
2024-03-26,NEUTRAFIX,ADP,13.00000000,13.00000000
2024-03-26,NEUTRAFIX,AMYLEA,3.00000000,3.00000000
2024-03-26,NEUTRAFIX,ASPIRE,128.00000000,128.00000000
2024-03-26,NEUTRAFIX,BANGGOOD,7.00000000,7.00000000
2024-03-26,NEUTRAFIX,BLOCKCHAIN,20.00000000,20.00000000
2024-03-26,NEUTRAFIX,BYTEPLUS,14.00000000,14.00000000
2024-03-26,NEUTRAFIX,CLICKBANK,5.00000000,5.00000000
2024-03-26,NEUTRAFIX,COINSTORE,8.00000000,8.00000000
2024-03-26,NEUTRAFIX,CONNECT,115.00000000,115.00000000
2024-03-26,NEUTRAFIX,DISNEYPLUS,13812.00000000,13812.00000000
2024-03-26,NEUTRAFIX,FIFATMS,4.00000000,4.00000000
2024-03-26,NEUTRAFIX,FORTDIGITA,2.00000000,2.00000000
2024-03-26,NEUTRAFIX,GLOBAL BLU,71.00000000,71.00000000
2024-03-26,NEUTRAFIX,GLOBALSMS,1.00000000,1.00000000
2024-03-26,NEUTRAFIX,GOODWALL,1.00000000,1.00000000
2024-03-26,NEUTRAFIX,GRAB,3.00000000,3.00000000
2024-03-26,NEUTRAFIX,HAIERSMART,5.00000000,5.00000000
2024-03-26,NEUTRAFIX,HASHKEY,2.00000000,2.00000000
2024-03-26,NEUTRAFIX,HELLOYO,18.00000000,18.00000000
2024-03-26,NEUTRAFIX,ICICIO,8.00000000,8.00000000
2024-03-26,NEUTRAFIX,IFASTC,4.00000000,4.00000000
2024-03-26,NEUTRAFIX,INFSMS,2.00000000,2.00000000
2024-03-26,NEUTRAFIX,JET2,2.00000000,2.00000000
2024-03-26,NEUTRAFIX,KRISTL,2.00000000,2.00000000
2024-03-26,NEUTRAFIX,LBB,2.00000000,2.00000000
2024-03-26,NEUTRAFIX,LOCUSS,7.00000000,7.00000000
2024-03-26,NEUTRAFIX,MICHELINOT,75.00000000,75.00000000
2024-03-26,NEUTRAFIX,MITRADE,48.00000000,48.00000000
2024-03-26,NEUTRAFIX,NATHOSPITA,12.00000000,12.00000000
2024-03-26,NEUTRAFIX,NIKE,46.00000000,46.00000000
2024-03-26,NEUTRAFIX,NXCOMM,3.00000000,3.00000000
2024-03-26,NEUTRAFIX,P2P(ZA),7.00000000,7.00000000
2024-03-26,NEUTRAFIX,PATREON,3.00000000,3.00000000
2024-03-26,NEUTRAFIX,PETITBATEA,1.00000000,1.00000000
2024-03-26,NEUTRAFIX,RENTOKIL,260.00000000,260.00000000
2024-03-26,NEUTRAFIX,RHBANK,7.00000000,7.00000000
2024-03-26,NEUTRAFIX,SAMSUNGFIN,128.00000000,128.00000000
2024-03-26,NEUTRAFIX,SBIBNK,18.00000000,18.00000000
2024-03-26,NEUTRAFIX,SKRILL,100.00000000,100.00000000
2024-03-26,NEUTRAFIX,SMU,1.00000000,1.00000000
2024-03-26,NEUTRAFIX,SPAYLATER,1.00000000,1.00000000
2024-03-31,NEUTRAFIX,DSV,13.00000000,13.00000000
2024-03-31,NEUTRAFIX,HCLOUD,1254.00000000,1254.00000000
2024-03-31,NEUTRAFIX,INCORP,1.00000000,1.00000000
2024-03-31,NEUTRAFIX,MESSAGE,38.00000000,38.00000000
2024-03-31,NEUTRAFIX,NAVERZ,29.00000000,29.00000000
2024-03-31,NEUTRAFIX,PAYPAL,7014.00000000,7014.00000000
2024-03-31,NEUTRAFIX,PUBLICBANK,1.00000000,1.00000000
2024-03-31,NEUTRAFIX,RBCWMASIA,2.00000000,2.00000000
2024-03-31,NEUTRAFIX,SAASPASS,1.00000000,1.00000000
2024-03-31,NEUTRAFIX,SMSTO,1.00000000,1.00000000
2024-03-31,NEUTRAFIX,SOFTWORLD,8.00000000,8.00000000
2024-03-31,NEUTRAFIX,TAOVIP,1.00000000,1.00000000
2024-03-31,NEUTRAFIX,TIGER,20.00000000,20.00000000
2024-03-31,NEUTRAFIX,TRANSFERS,2.00000000,2.00000000
2024-03-31,NEUTRAFIX,UOB,245.00000000,245.00000000
2024-03-31,NEUTRAFIX,VERIGATOR,53.00000000,53.00000000
2024-03-31,NEUTRAFIX,XIAOMI,24.00000000,24.00000000
2024-03-24,NEUTRAFIX,AIASG,.00000000,.00000000
2024-03-24,NEUTRAFIX,ATOME,.00000000,.00000000
2024-03-24,NEUTRAFIX,HAMURNI,.00000000,.00000000
2024-03-24,NEUTRAFIX,ITALOWI-FI,.00000000,.00000000
2024-03-24,NEUTRAFIX,LIVEXP,.00000000,.00000000
2024-03-24,NEUTRAFIX,MAYBANKSG,.00000000,.00000000
2024-03-24,NEUTRAFIX,MICHELINOT,.00000000,.00000000
2024-03-24,NEUTRAFIX,OKTA,.00000000,.00000000
2024-03-24,NEUTRAFIX,OMAN_AIR,.00000000,.00000000
2024-03-24,NEUTRAFIX,ONETWOTRIP,.00000000,.00000000
2024-03-24,NEUTRAFIX,PAYSERA,.00000000,.00000000
2024-03-24,NEUTRAFIX,REDBUS,.00000000,.00000000
2024-03-24,NEUTRAFIX,SAMSUNG,.00000000,.00000000
2024-03-24,NEUTRAFIX,SCBANK,.00000000,.00000000
2024-03-24,NEUTRAFIX,SODACREW,.00000000,.00000000
2024-03-24,NEUTRAFIX,SWEATCOIN,.00000000,.00000000
2024-03-24,NEUTRAFIX,TURKEYVISA,.00000000,.00000000
2024-03-24,NEUTRAFIX,VERIFY,.00000000,.00000000
2024-03-24,NEUTRAFIX,WHATSAPP,.00000000,.00000000
2024-03-24,NEUTRAFIX,ZEN,.00000000,.00000000
2024-03-25,NEUTRAFIX,ADOBE,69.00000000,69.00000000
2024-03-25,NEUTRAFIX,ANYWHEEL,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,BERSHKA,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,BLOCKCHAIN,19.00000000,19.00000000
2024-03-25,NEUTRAFIX,CHARICHARI,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,CLOUDOTP,6350.00000000,6350.00000000
2024-03-25,NEUTRAFIX,FIVERR,6.00000000,6.00000000
2024-03-25,NEUTRAFIX,FLYUNITED,155.00000000,155.00000000
2024-03-25,NEUTRAFIX,FPIL,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,GARENA,87.00000000,87.00000000
2024-03-25,NEUTRAFIX,GEEKAY,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,GOOGLE,2876.00000000,2876.00000000
2024-03-25,NEUTRAFIX,GSHARES,2.00000000,2.00000000
2024-03-25,NEUTRAFIX,INTUIT,181.00000000,181.00000000
2024-03-25,NEUTRAFIX,LIKE,3.00000000,3.00000000
2024-03-25,NEUTRAFIX,LUFTHANSA,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,NHNCORP,17.00000000,17.00000000
2024-03-25,NEUTRAFIX,OKCUPID,56.00000000,56.00000000
2024-03-25,NEUTRAFIX,P2P(CN),1.00000000,1.00000000
2024-03-25,NEUTRAFIX,P2P(RU),5.00000000,5.00000000
2024-03-25,NEUTRAFIX,PAY2HOME,27.00000000,27.00000000
2024-03-25,NEUTRAFIX,PLVSMS,23.00000000,23.00000000
2024-03-25,NEUTRAFIX,PRIVATBANK,2.00000000,2.00000000
2024-03-25,NEUTRAFIX,REWARDCARD,3.00000000,3.00000000
2024-03-25,NEUTRAFIX,SCOOT,13.00000000,13.00000000
2024-03-25,NEUTRAFIX,SQUATS,8.00000000,8.00000000
2024-03-25,NEUTRAFIX,SWEATCOIN,3.00000000,3.00000000
2024-03-25,NEUTRAFIX,TRANSOCKS,3.00000000,3.00000000
2024-03-25,NEUTRAFIX,VERIGATOR,54.00000000,54.00000000
2024-03-25,NEUTRAFIX,VIBER,30.00000000,30.00000000
2024-03-25,NEUTRAFIX,VINPOPULI,1.00000000,1.00000000
2024-03-25,NEUTRAFIX,YAMAHAMOTO,1455.00000000,1455.00000000
2024-03-25,NEUTRAFIX,ALIPAY,.00000000,.00000000
2024-03-25,NEUTRAFIX,AMAZON,.00000000,.00000000
2024-03-25,NEUTRAFIX,BAND,.00000000,.00000000
2024-03-25,NEUTRAFIX,BIGPAY,.00000000,.00000000
2024-03-25,NEUTRAFIX,BYBITCARD,.00000000,.00000000
2024-03-25,NEUTRAFIX,CANVA,.00000000,.00000000
2024-03-25,NEUTRAFIX,CEBUPACIFI,.00000000,.00000000
2024-03-25,NEUTRAFIX,CIGNA,.00000000,.00000000
2024-03-25,NEUTRAFIX,CLUBHOUSE,.00000000,.00000000
2024-03-25,NEUTRAFIX,CSBBNK,.00000000,.00000000
2024-03-25,NEUTRAFIX,EDUCATION,.00000000,.00000000
2024-03-25,NEUTRAFIX,FWD,.00000000,.00000000
2024-03-25,NEUTRAFIX,INDIGO,.00000000,.00000000
2024-03-25,NEUTRAFIX,LARK,.00000000,.00000000
2024-03-25,NEUTRAFIX,LOVU,.00000000,.00000000
2024-03-25,NEUTRAFIX,LUNO,.00000000,.00000000
2024-03-25,NEUTRAFIX,MAYBANKSG,.00000000,.00000000
2024-03-25,NEUTRAFIX,MICROSOFT,.00000000,.00000000
2024-03-25,NEUTRAFIX,PAYSERA,.00000000,.00000000
2024-03-25,NEUTRAFIX,PUBG,.00000000,.00000000
2024-03-25,NEUTRAFIX,QTRAIRWAYS,.00000000,.00000000
2024-03-25,NEUTRAFIX,SAMSUNG,.00000000,.00000000
2024-03-25,NEUTRAFIX,SENTBE,.00000000,.00000000
2024-03-25,NEUTRAFIX,SMSTO,.00000000,.00000000
2024-03-25,NEUTRAFIX,STRAVA,.00000000,.00000000
2024-03-25,NEUTRAFIX,TALLBOB,.00000000,.00000000
2024-03-25,NEUTRAFIX,THY A.O.,.00000000,.00000000
2024-03-28,NEUTRAFIX,KRISFLYER,.00000000,.00000000
2024-03-28,NEUTRAFIX,KURAIMIBAN,.00000000,.00000000
2024-03-28,NEUTRAFIX,NEDBANK,.00000000,.00000000
